trial_id,score,elapsed_s,param_thermal_diffusion,param_ice_albedo_strength,param_polar_cooling_scale,param_ocean_transport_coeff,metric_global_mean_t,metric_gradient_nh,metric_gradient_sh,metric_ice_frac_nh,metric_ice_frac_sh,metric_mean_precip,metric_wind_trade_mean,metric_wind_midlat_mean,metric_wind_itcz_conv,metric_seasonal_amplitude_nh,metric_circulation_score,metric_has_nan,metric_has_inf,contrib_global_mean_t,contrib_gradient_nh,contrib_gradient_sh,contrib_ice_frac_nh,contrib_ice_frac_sh,contrib_mean_precip,contrib_wind_trade_mean,contrib_wind_midlat_mean,contrib_wind_itcz_conv,contrib_seasonal_amplitude_nh
1,72.48708806629587,2.4215266001410782,0.042133222476725844,0.47750964369735827,0.3416227891286202,0.3037988866835758,280.29519309567553,1.3161076136997767,30.434043884277344,0.049107142857142856,0.5178571428571429,3.2198200826360255,3.198746372486051,3.715702859351295,0.04817010329238006,11.28540272943934,0.0,False,False,1.0491988493584883,0.7263221522843113,0.8949172761719781,1.5,0.0,0.4966966528950969,0.9465830915026312,0.9286501588568136,1.0,0.7936469472795764
0,73.15821290930428,2.42258429992944,0.012583269688930223,0.5106852413268695,0.26853595258129004,0.16824035446339292,280.4774181927683,2.0356532505580356,32.1058349609375,0.049107142857142856,0.5267857142857143,3.2292514769554104,3.2088724658941983,3.7137999618152233,0.04886069308434214,12.111668896938284,0.0,False,False,1.0795696988714212,0.7407130650212845,0.9181365966808245,1.5,0.0,0.4951247538423901,0.9472581643964627,0.9285444423270377,1.0,0.8038477641621535
2,72.35163805400731,2.43639099993743,0.03246862038083197,0.41354710031437525,0.555808063109839,0.45290330445669513,280.28732307069043,1.341644287109375,29.570804050990514,0.049107142857142856,0.5133928571428571,3.2093864041312163,3.1888607396790922,3.718098232307137,0.047539559725139825,10.961455182744203,0.0,False,False,1.0478871785277484,0.7268328857524964,0.8829278340431609,1.5,0.0,0.49843559931198544,0.9459240493155445,0.9287832351321308,1.0,0.7896475948512909
3,73.23296592338558,2.528376500122249,0.015496753608230586,0.40036615796078234,0.2957954311753504,0.11549451677019489,280.4907863580057,2.0996573311941966,32.514448983328684,0.049107142857142856,0.5267857142857143,3.2330855314052007,3.2132152749717955,3.713045120915816,0.04915242003543036,12.09585095674771,0.0,False,False,1.0817977264108039,0.7419931466339906,0.9238117914361788,1.5,0.0,0.494485744767638,0.9475476850016166,0.9285025067215175,1.0,0.8036524809499267
4,72.99645388796975,3.0760534999426454,0.01900299981104374,0.34471558720524165,0.20314850642132365,0.20140325239801476,280.4410019531448,1.8404301234654017,31.658243451799667,0.049107142857142856,0.5223214285714286,3.227308458381184,3.206147933068326,3.714277632362775,0.048675013173903735,11.902636970660467,0.0,False,False,1.0735003256013402,0.736808602479484,0.9119200479428854,1.5,0.0,0.4954485902713198,0.9470765288747499,0.928570979579678,1.0,0.8012671230970272
6,72.7032378091619,3.0606181998737156,0.03697621314748426,0.2732340745315242,0.22111494978895593,0.2271912707697786,280.3560367574986,1.47998046875,31.069481985909597,0.049107142857142856,0.5223214285714286,3.2252522632208014,3.2041092980359758,3.71463622093612,0.0485351953123297,11.546280773137937,0.0,False,False,1.0593394596614885,0.729599609385272,0.9037428053611924,1.5,0.0,0.4957912894646027,0.9469406198726024,0.928590901167085,1.0,0.7968676638684082
7,72.80828927937857,3.164716799976304,0.026580515830339328,0.4732392156893366,0.3958593880383875,0.23776573882716023,280.3819566839608,1.6628875732421875,31.237186976841517,0.049107142857142856,0.5223214285714286,3.2245273841332875,3.203530958102129,3.7147203709806993,0.04849364861313786,11.682897079776637,0.0,False,False,1.0636594474048322,0.733257751475067,0.9060720413463257,1.5,0.0,0.49591210264581476,0.9469020638770151,0.9285955761695613,1.0,0.7985542849380011
5,72.80300630469091,3.453832499915734,0.040189794201176264,0.5955985864409477,0.5698955032977246,0.14405503394957792,280.3522823327755,1.5862840924944197,31.797372000558035,0.049107142857142856,0.5267857142857143,3.2314648816754112,3.2108516994076255,3.7134067610093937,0.04899483679660729,11.588214857272988,0.0,False,False,1.0587137222076861,0.7317256818601321,0.9138523888978358,1.5,0.0,0.4947558530558462,0.947390113297349,0.9285225978378262,1.0,0.7973853686108099
9,72.68676668457184,3.264449500013143,0.005420309126265196,0.4499751050529862,0.6430829355849854,0.4663550798199442,280.3929714890033,1.7976815359933036,30.012725830078125,0.049107142857142856,0.5133928571428571,3.209714275724816,3.18811335898284,3.718499135328926,0.04749692723687206,11.427640443650091,0.0,False,False,1.06549524824509,0.7359536307300535,0.8890656365304036,1.5,0.0,0.49838095404640376,0.9458742239357977,0.9288055075222289,1.0,0.7954029684426505
8,72.38003703434558,3.4534092000685632,0.03899213731630499,0.34205065237343124,0.5025663989926512,0.3837294907480824,280.282176528947,1.2936946323939733,29.903634207589285,0.049107142857142856,0.5133928571428571,3.2155298068968254,3.19326396544001,3.7169954426735967,0.04782024664538247,11.062835584170898,0.0,False,False,1.0470294215705793,0.7258738926582012,0.8875504751069685,1.5,0.0,0.4974116988513919,0.9462175976995861,0.9287219690413819,1.0,0.7908992047454321
10,72.4141327858398,3.421226300066337,0.031488267130290806,0.40413111897346116,0.6790850765844298,0.41763471510634953,280.29276497199254,1.4045213971819197,29.85182843889509,0.049107142857142856,0.5178571428571429,3.2133451971156957,3.1911419788194357,3.717667647620118,0.047685805442077775,11.095177232546405,0.0,False,False,1.048794162078024,0.7280904279539304,0.8868309505417814,1.5,0.0,0.4977758004814588,0.9460761319248906,0.928759313760631,1.0,0.7912984843550013
11,72.66187839585626,3.2694802000187337,0.03590685522203832,0.5783881936842543,0.5992375366244747,0.2485727557979489,280.32725265987773,1.5452488490513392,30.98206111363002,0.049107142857142856,0.5223214285714286,3.224405102141255,3.2028132355749803,3.7146906358947045,0.04844455061746495,11.537534056643324,0.0,False,False,1.0545421100584096,0.7309049769912814,0.9025286265795485,1.5,0.0,0.4959324829778134,0.9468542157085418,0.9285939242203395,1.0,0.7967596797141552
12,72.85809970070086,3.172742399852723,0.0099948185091331,0.43752440415538085,0.25532279950821535,0.3368781675743543,280.42227174162866,1.8151157924107142,30.81410871233259,0.049107142857142856,0.5178571428571429,3.2198412772695097,3.1965390326081717,3.7164424680750767,0.048030992437686236,11.798725726582006,0.0,False,False,1.0703786236822457,0.736302315858397,0.9001959543393389,1.5,0.0,0.496693120456184,0.9464359355107824,0.9286912482303548,1.0,0.7999842682318768
13,72.6433999106502,2.999519400065765,0.007627165571769665,0.5007491213259285,0.4889746971145149,0.4727154017158872,280.38556782071447,1.7105669294084822,29.940290178571427,0.049107142857142856,0.5133928571428571,3.209800443599071,3.1877008468598036,3.7185831131733424,0.047467553722006936,11.349257168500685,0.0,False,False,1.0642613035303898,0.7342113385983802,0.8880595858150467,1.5,0.0,0.4983665927340327,0.9458467231275971,0.9288101729580296,1.0,0.7944352736877315
15,73.18607689079555,3.0188421001657844,0.009263295830780099,0.25908002279474446,0.30269624796822675,0.18137834254526702,280.493404370693,2.069948468889509,32.021345955984934,0.049107142857142856,0.5267857142857143,3.22620998843079,3.207723162071701,3.714030783687743,0.04878453364861863,12.159007806607747,0.0,False,False,1.0822340618586448,0.7413989693879048,0.9169631382787218,1.5,0.0,0.49563166859632446,0.9471815441416347,0.9285572657643992,1.0,0.80443219514572
14,72.6733471812299,3.380586300045252,0.02045577459745395,0.4608036921896646,0.28351043429657313,0.3559300526109328,280.3719781138264,1.6007603236607142,30.458389282226562,0.049107142857142856,0.5133928571428571,3.2176555493040655,3.1952011259810904,3.7168497977802204,0.04794273365821157,11.480044585653559,0.0,False,False,1.0619963523825673,0.7320152064834541,0.8952554066990459,1.5,0.0,0.49705740845030333,0.9463467417356496,0.9287138776584171,1.0,0.7960499331587347
17,72.35202214239072,3.065389599883929,0.035021447965967456,0.30856663975096077,0.5610686236449058,0.4274306728172993,280.2856123076957,1.3098100934709822,29.68154798235212,0.049107142857142856,0.5089285714285714,3.2139573353111857,3.1904354017796686,3.7176752873644885,0.047641548328101635,10.970220385184689,0.0,False,False,1.0476020513619857,0.726196201879737,0.8844659442009397,1.5,0.0,0.49767377744891117,0.9460290267889093,0.9287597381908739,1.0,0.7897558072270979
18,72.76496948691134,3.012377299834043,0.014417281982566997,0.4922519017444103,0.5155698682015974,0.34798119596779453,280.3909431767468,1.7656184605189733,30.647567749023438,0.049107142857142856,0.5178571428571429,3.2196664232508434,3.1958407323874205,3.7164568092865524,0.04798440741641181,11.62304342879753,0.0,False,False,1.065157196202373,0.7353123692205752,0.8978828854045215,1.5,0.0,0.4967222627926187,0.9463893821627354,0.9286920449643256,1.0,0.7978153509753051
16,72.55400041361699,3.4529446999076754,0.042706457688541206,0.28173624025446986,0.6716458475158001,0.2577208740717656,280.3025629623366,1.3998979840959822,30.76341356549944,0.049107142857142856,0.5223214285714286,3.223757415406957,3.201971438783962,3.7150064471495474,0.048392464007650106,11.341789242754544,0.0,False,False,1.0504271604685633,0.727997959692213,0.8994918550777771,1.5,0.0,0.4960404307668271,0.9467980959224775,0.928611469290052,1.0,0.7943430770735828
19,72.61782702336825,3.2114411999937147,0.037036701219236676,0.4639738880786938,0.5202523404345061,0.2637454202928474,280.32427309899066,1.4608350481305803,30.84421648297991,0.049107142857142856,0.5223214285714286,3.2197841433173626,3.201618301772097,3.7150634308942863,0.04836629144847393,11.40163728175662,0.0,False,False,1.0540455165772729,0.7292167009728887,0.9006141178205458,1.5,0.0,0.4967026427815387,0.9467745534550215,0.9286146350536484,1.0,0.7950819417526116
21,72.37975613666798,2.7251963999588042,0.03774396207053569,0.33238952196518345,0.6119192143793848,0.39528351037117726,280.2786065596967,1.3339037214006697,29.84550585065569,0.049107142857142856,0.5133928571428571,3.2147562390284414,3.1925272073041886,3.71730282091456,0.0477739025705627,11.100821410167839,0.0,False,False,1.04643442669558,0.7266780744383243,0.8867431368162354,1.5,0.0,0.4975406268294129,0.9461684804905347,0.9287390456103234,1.0,0.7913681655602034
20,72.99569812142842,2.987322299974039,0.022871691003354445,0.39048062876836986,0.40373061260277276,0.1748565008431569,280.4255624163181,1.8591047014508928,31.841000148228236,0.049107142857142856,0.5267857142857143,3.229788508911818,3.2082598517284784,3.713807224833907,0.04882007424852678,11.89236980792333,0.0,False,False,1.0709270694637705,0.7371820940391889,0.914458335393247,1.5,0.0,0.49503524851635194,0.9472173234520841,0.9285448458280757,1.0,0.8011403680015086
22,72.78618664295136,2.8890563000459224,0.02805936314522858,0.4350700719154543,0.433016189277573,0.24011728088197462,280.37521326152057,1.6531611851283483,31.177465166364396,0.049107142857142856,0.5223214285714286,3.2242863809949127,3.2033271907623893,3.714788868269791,0.048481350631586144,11.64852957337149,0.0,False,False,1.0625355436648838,0.7330632237127928,0.9052425717563771,1.5,0.0,0.4959522698355305,0.9468884793877,0.9285993815745106,1.0,0.7981299947354736
23,72.69236759227992,3.232615599874407,0.023354846522123936,0.6330157653385751,0.6639819724184981,0.3169082755075855,280.35002942738987,1.658266339983259,30.783714294433594,0.049107142857142856,0.5178571428571429,3.2199889630902345,3.1980339523838603,3.7160097857575,0.048125154338777065,11.514360473930537,0.0,False,False,1.0583382379767836,0.7331653268098897,0.899773809646303,1.5,0.0,0.4966685061527381,0.946535596829155,0.928667210323824,1.0,0.7964735861004205
25,72.88043957105228,2.9828761001117527,0.03902190117640175,0.4256149284664099,0.6964314979467543,0.1220163126499003,280.3667665554026,1.7067762102399553,32.01701354980469,0.049107142857142856,0.5267857142857143,3.2335159925005206,3.2126626731581394,3.713150627874548,0.04911582065480096,11.690738091383253,0.0,False,False,1.0611277593120048,0.7341355242150107,0.9169029659706637,1.5,0.0,0.49441400125177526,0.9475108448807086,0.9285083682192244,1.0,0.7986510875504271
24,73.22971250935244,3.2370916998479515,0.00898320208613216,0.554185431516232,0.3830804142134657,0.15622168335270162,280.4934233117514,2.1186937604631697,32.314379010881694,0.049107142857142856,0.5267857142857143,3.2293273731573677,3.209902012438935,3.7136121377350735,0.04893162740128381,12.188791138708893,0.0,False,False,1.0822372187017182,0.742373875219365,0.9210330418188981,1.5,0.0,0.4951121044754014,0.9473268008327739,0.9285340076559189,1.0,0.8047998906037542
26,72.7823669028997,3.1757788001559675,0.02441812719429015,0.6410385955533598,0.42008090848091906,0.2666699989688496,280.3735914230996,1.6841496058872767,31.098568507603236,0.049107142857142856,0.5223214285714286,3.2221214524595405,3.2015314218176067,3.7153897353150565,0.04835788360131638,11.651167728324651,0.0,False,False,1.0622652372614083,0.7336829921279633,0.904146784829154,1.5,0.0,0.49631309125797224,0.9467687614580559,0.9286327630770236,1.0,0.7981625645497097
27,72.37378813997387,2.997016599867493,0.027429724148650993,0.3598726767566934,0.4519562718060123,0.4742418643447265,280.3082533366232,1.3692517961774553,29.522484915597097,0.049107142857142856,0.5089285714285714,3.2107810250973827,3.18744370851092,3.718523741604119,0.04745512615357127,10.919424065606961,0.0,False,False,1.0513755561829157,0.7273850359338507,0.882256734940484,1.5,0.0,0.4982031624843685,0.9458295805710061,0.9288068745375173,1.0,0.7891286921705906
28,72.79862157477191,3.063991899834946,0.018899291814615457,0.29044387071795047,0.5832901761182048,0.29789780914388087,280.3910331870905,1.7457057407924108,30.922217232840403,0.049107142857142856,0.5178571428571429,3.221229105109757,3.1992058159627854,3.7157682854664382,0.048208371470017095,11.664598535246398,0.0,False,False,1.065172197926319,0.7349141148260494,0.9016974615685931,1.5,0.0,0.4964618158162199,0.9466137210677448,0.928653793640988,1.0,0.7983283769808404
29,73.06025659134826,2.952919399831444,0.016459648779788505,0.3690882396563828,0.6298424695757234,0.18350337690603138,280.4441449483342,1.9774213518415178,31.901240757533483,0.049107142857142856,0.5267857142857143,3.2297670719871676,3.2076539616198465,3.7139014687796106,0.04878029067601476,11.9859824243336,0.0,False,False,1.074024158132867,0.7395484270469699,0.9152950105224749,1.5,0.0,0.49503882133712585,0.947176930778178,0.9285500816028367,1.0,0.8022960793152013
30,72.66408258666776,3.2084862999618053,0.030323819206876924,0.5858102536808913,0.31839146951584973,0.2867509773087927,280.34856834917645,1.5311693464006697,30.80009024483817,0.049107142857142856,0.5178571428571429,3.2213485741249466,3.2000251551274883,3.715567334813298,0.048256148983325274,11.467677671301999,0.0,False,False,1.0580947249412331,0.7306233869382718,0.900001253401919,1.5,0.0,0.49644190431369495,0.9466683436787213,0.9286426297158141,1.0,0.7958972552037791
31,72.70410390299345,2.931148099945858,0.02384943371963261,0.5351571767820191,0.26501232376672773,0.31303352931318107,280.37034430917345,1.5930589948381697,30.713878086635045,0.049107142857142856,0.5178571428571429,3.219514701046966,3.1981704565532065,3.7158856115727126,0.04813315040831055,11.527054060822422,0.0,False,False,1.0617240516070976,0.7318611799070052,0.8988038623157811,1.5,0.0,0.49674754982658986,0.9465446971071108,0.9286603117580029,1.0,0.7966302970497011
33,72.3869847629103,2.9446342999581248,0.04077328795505278,0.5615231692012748,0.3587330042441039,0.3631849713389016,280.2814032267117,1.2483673095703125,30.05827440534319,0.049107142857142856,0.5133928571428571,3.2173105196785485,3.1946884926757337,3.7167396563500508,0.04790740167456014,11.054951510363992,0.0,False,False,1.0469005378647065,0.7249673462017401,0.8896982556312986,1.5,0.0,0.4971149133878703,0.9463125661819614,0.9287077586900746,1.0,0.7908018705009036
32,73.09894918541175,3.118520700139925,0.026213729314955237,0.3210262570725835,0.5254322994882432,0.10270222612179623,280.44267917227256,1.937711443219866,32.45143672398159,0.049107142857142856,0.5267857142857143,3.2349159601805533,3.2142858519068005,3.7129455234340574,0.049223314438547404,11.849551041711322,0.0,False,False,1.073779862122612,0.7387542288745472,0.9229366211674812,1.5,0.0,0.49418067330518095,0.9476190567972788,0.9284969735280867,1.0,0.8006117412581569
34,72.34931244643096,3.220788599923253,0.03434640349941294,0.37322984887262484,0.21232361559144813,0.44265524334979867,280.29496257354015,1.2607770647321428,29.589283534458705,0.049107142857142856,0.5089285714285714,3.2088676952250403,3.1893994560376417,3.7182555800442723,0.04757333254175527,10.936254637669492,0.0,False,False,1.0491604290025944,0.7252155413049733,0.8831844935357711,1.5,0.0,0.4985220507963193,0.9459599637394455,0.9287919766730822,1.0,0.7893364770108662
35,72.81291318306522,3.0284188999794424,0.030504821721189977,0.38612898090764786,0.37144458746803116,0.20843814355701756,280.38006578512153,1.6283024379185267,31.414984566824778,0.049107142857142856,0.5223214285714286,3.22729798660501,3.205633833876635,3.7143591089355845,0.048638947041971345,11.63517479082168,0.0,False,False,1.0633442975983098,0.732566048768603,0.9085414523182811,1.5,0.0,0.4954503355673482,0.9470422555953062,0.928575506055945,1.0,0.797965120876836
36,72.58071566657453,2.8772491000127047,0.014058902566728742,0.3105149361588769,0.5494273720656511,0.4582766865412926,280.363210503851,1.6366489955357142,29.876434326171875,0.049107142857142856,0.5133928571428571,3.210672263587662,3.1885285223171826,3.7184559895021385,0.047524579002388885,11.266634278229276,0.0,False,False,1.0605350840534566,0.7327329799209445,0.8871726989761765,1.5,0.0,0.49822128940264926,0.9459019014914187,0.9288031105318519,1.0,0.7934152380053809
37,72.72030850956858,3.200069800019264,0.006653656786748094,0.5169937453627877,0.4812416729444603,0.43689508540067323,280.3989469915637,1.782682146344866,30.18628147670201,0.049107142857142856,0.5133928571428571,3.2129551813010466,3.18998375979537,3.7179947515542024,0.04761066500629697,11.524383955608812,0.0,False,False,1.0664911653384122,0.7356536429370888,0.8914761316223685,1.5,0.0,0.497840803117212,0.9459989173232914,0.9287774862014125,1.0,0.7965973327878051
39,73.14113438520377,3.1535821000579745,0.006111545693859117,0.3006781629354709,0.6899757353982207,0.22001220764994228,280.4721845255516,2.140723092215402,31.82478768484933,0.049107142857142856,0.5223214285714286,3.22687224703393,3.2049159508580005,3.714400505825658,0.04859578423202038,12.155745123678628,0.0,False,False,1.0786974210020415,0.7428144618544039,0.9142331622907652,1.5,0.0,0.4955212921625046,0.9469943967274004,0.9285778058831711,1.0,0.8043919151095584
38,73.00046572815883,3.2113029998727143,0.025215685866667604,0.3785527606381258,0.2364198151429983,0.15718011551307667,280.43137611056574,1.810577392578125,31.92449188232422,0.049107142857142856,0.5267857142857143,3.2307919639788056,3.2095993666088605,3.7135997674884997,0.04891063831746578,11.85022805290032,0.0,False,False,1.0718960185049649,0.7362115478617464,0.9156179428112305,1.5,0.0,0.4948680060052431,0.9473066244441036,0.9285333204199981,1.0,0.800620099420984
40,72.82638234984216,3.2435969000216573,0.01752472787001644,0.48389690401917396,0.4096652598570134,0.29562143030388033,280.39705146791573,1.7679050990513392,30.984381539481028,0.049107142857142856,0.5178571428571429,3.2205074097677517,3.1994215743458088,3.715681252487116,0.04821968371314662,11.725529224591469,0.0,False,False,1.0661752447304405,0.7353581019912221,0.9025608547163676,1.5,0.0,0.4965820983731807,0.9466281049599454,0.9286489584754704,1.0,0.7990806077134863
41,72.95874541008678,3.3273259999696165,0.031930813983122086,0.32680535670073585,0.3533776260792643,0.13382459162480925,280.4076059488213,1.7427738734654017,32.02372741699219,0.049107142857142856,0.5267857142857143,3.2302800090414885,3.2115130273884454,3.7132563756976364,0.04903897762830768,11.765002301206891,0.0,False,False,1.067934324881222,0.73485547747951,0.9169962141260444,1.5,0.0,0.49495333182810086,0.9474342018294007,0.9285142430982846,1.0,0.799567929647004
42,72.4196819830365,3.2945264000445604,0.043462227006074085,0.6102576610350903,0.6044513330411572,0.32402202791918894,280.2706230486117,1.295163835797991,30.29639652797154,0.049107142857142856,0.5178571428571429,3.2193844462920245,3.197460438730849,3.715880577757208,0.04808513833475964,11.178256114007695,0.0,False,False,1.0451038415148575,0.7259032767262812,0.8930055073344241,1.5,0.0,0.4967692589524062,0.9464973625856234,0.928660032101586,1.0,0.7923241495582145
43,72.91324071707598,3.7671607001684606,0.01324318254406686,0.45544073735660207,0.47448445484869683,0.2810603934511795,280.4205137705804,1.8744637625558036,31.18587929861886,0.049107142857142856,0.5223214285714286,3.2222269310236054,3.200471004832873,3.715350284344918,0.04828980112714427,11.8375997845543,0.0,False,False,1.070085628507557,0.7374892752612829,0.9053594347043542,1.5,0.0,0.4962955114973006,0.9466980669924117,0.9286305713564604,1.0,0.8004641948735042
44,73.12773452367917,3.1270494998898357,0.01982397994104102,0.5045651880780548,0.3439167562583161,0.13094970196734027,280.45951793224015,1.9751216343470983,32.30679212297712,0.049107142857142856,0.5267857142857143,3.232991728421421,3.2119259361186523,3.713152742532773,0.049066128475325446,11.978317805227391,0.0,False,False,1.0765863221169756,0.7395024326970819,0.9209276683757804,1.5,0.0,0.4945013785982627,0.9474617290780794,0.9285084857002369,1.0,0.8022014543879653
45,72.83710226672122,2.92017970001325,0.011724430092312638,0.5713197561466847,0.4593525719445872,0.3310190736978239,280.40761530878024,1.8068760463169642,30.853172302246094,0.049107142857142856,0.5178571428571429,3.2174510905469345,3.1970345606435133,3.7162675186042486,0.04806127918085882,11.7362422229848,0.0,False,False,1.067935884874378,0.7361375209365242,0.9007385041992411,1.5,0.0,0.4970914849098138,0.9464689707131363,0.9286815288153093,1.0,0.7992128669529085
46,72.79058260434762,3.3207481000572443,0.029056243043266178,0.5296889850803075,0.6247475930505699,0.22653863470207775,280.36709362975415,1.6776907784598214,31.294886997767858,0.049107142857142856,0.5223214285714286,3.2244342819301584,3.2044215706249353,3.714590676270376,0.04855678882449865,11.624234356460022,0.0,False,False,1.0611822717039268,0.7335538155794157,0.906873430525847,1.5,0.0,0.4959276196796644,0.9469614380451983,0.928588370907877,1.0,0.7978300537859531
47,72.51690722209666,3.369450999889523,0.02216482088136503,0.4216762015119401,0.3317708055470336,0.43207531315022585,280.3413758380228,1.4898550851004464,29.90875789097377,0.049107142857142856,0.5133928571428571,3.2129419588013586,3.190160579238621,3.7178824604837826,0.04762029195470469,11.192877389603552,0.0,False,False,1.0568959730823966,0.7297971017122782,0.8876216373761965,1.5,0.0,0.49784300686715927,0.946010705286174,0.9287712478086118,1.0,0.7925046591334697
48,72.27421841946276,3.224360299995169,0.044307342772644635,0.546064080881101,0.4402832403912732,0.4060401331790737,280.25573497561743,1.1575775146484375,29.68714577811105,0.049107142857142856,0.5089285714285714,3.2116524403119824,3.1918458733168253,3.717370551383024,0.047726456341998916,10.851780629667473,0.0,False,False,1.0426224960160195,0.7231515503033268,0.884543691364257,1.5,0.0,0.498057926615317,0.9461230582247135,0.9287428084141267,1.0,0.7882935880231998
49,73.21478578940417,3.4432773999869823,0.01165261643037074,0.6279295320196454,0.24218048927612823,0.14725682292744413,280.4890569124368,2.0829380580357144,32.32909175327846,0.049107142857142856,0.5267857142857143,3.229864274548779,3.2106398742368714,3.7133934517376757,0.04897989412503583,12.15431533791724,0.0,False,False,1.0815094854826757,0.7416587611708256,0.9212373854632948,1.5,0.0,0.495022620910196,0.9473759916192996,0.9285218584338419,1.0,0.8043742634334922
50,72.9683735360802,3.246887000044808,0.010458941731502167,0.5989464927892552,0.22824374345322063,0.27612206635946235,280.43996520528816,1.9049115862165178,31.27226802280971,0.049107142857142856,0.5223214285714286,3.221880313737375,3.2008524271805734,3.715375721818916,0.0483115232948746,11.935201353375248,0.0,False,False,1.0733275342919162,0.7380982317344891,0.9065592780958771,1.5,0.0,0.49635328104498644,0.9467234951489233,0.9286319845494602,1.0,0.8016691525132541
51,72.31174659567122,3.0168242999352515,0.04461707016782812,0.2564020905436067,0.5349861299575678,0.3852528841921675,280.2612174821858,1.205169677734375,29.762062072753906,0.049107142857142856,0.5133928571428571,3.2134270143339654,3.1931123951030442,3.717080604006599,0.04781395622662136,10.98438391158146,0.0,False,False,1.0435362471106766,0.7241033935650328,0.8855841954565045,1.5,0.0,0.4977621642784184,0.9462074930104558,0.9287267002265485,1.0,0.7899306655776732
52,72.47275481338932,3.415864599868655,0.0330973272857721,0.35632860236022623,0.38884449930516485,0.3766526464135389,280.3106031399636,1.3967524937220983,30.067340305873326,0.049107142857142856,0.5133928571428571,3.2180925057677743,3.1937582044381547,3.7170705496253253,0.047850336746445725,11.223208914305872,0.0,False,False,1.0517671900729486,0.7279350498847361,0.8898241709164375,1.5,0.0,0.49698458237304277,0.946250546966127,0.928726141649811,1.0,0.7928791224013949
53,72.95049664888091,3.323542899917811,0.021591522005518088,0.6458225878711459,0.5850211818719472,0.19934643067731914,280.40646345712577,1.8513423374720983,31.705522809709823,0.049107142857142856,0.5223214285714286,3.2245584968486862,3.206576785181492,3.7141024157429037,0.04870160908571312,11.831296113091298,0.0,False,False,1.0677439095986492,0.737026846759615,0.9125767056916284,1.5,0.0,0.49590691719325003,0.9471051190156258,0.928561245323019,1.0,0.8003863717690236
54,72.47376609508541,3.2411217000335455,0.028424793843387513,0.6180191539143591,0.4989238504877139,0.3991432253406584,280.31437555823203,1.4081617082868303,30.05347878592355,0.049107142857142856,0.5178571428571429,3.2150696829105985,3.1924089728976592,3.717288390830664,0.04776177182793617,11.144310095369576,0.0,False,False,1.052395926450972,0.7281632341760278,0.8896316498060266,1.5,0.0,0.49748838618240415,0.9461605981967666,0.9287382439389958,1.0,0.7919050629083664
55,72.43146035452183,3.2739118000026792,0.04107825285339872,0.26868478286778835,0.311886323504179,0.3429545835485267,280.2972728617901,1.2781720842633928,30.099740164620535,0.049107142857142856,0.5133928571428571,3.218182752497051,3.1959292683395804,3.7165107929594288,0.04799216506736619,11.166173698253203,0.0,False,False,1.0495454770442174,0.7255634416955938,0.890274168954587,1.5,0.0,0.49696954125150167,0.9463952845595457,0.928695044057263,1.0,0.7921749839316177
56,72.60345884633293,3.023207199992612,0.017927110495004936,0.6093583621491464,0.44449007115820877,0.4126642867436964,280.35657495182414,1.594146728515625,30.15881129673549,0.049107142857142856,0.5133928571428571,3.211060356454674,3.1915132084646554,3.71752371689136,0.04770601500890085,11.312563706000958,0.0,False,False,1.059429158715738,0.7318829345805541,0.891094601345061,1.5,0.0,0.49815660725816885,0.9461008805679036,0.9287513176090338,1.0,0.7939822679778639
57,72.72562850429507,3.234057600144297,0.015784076340665327,0.5379765820057978,0.28060693160056116,0.3677603668914652,280.3848047032008,1.701596941266741,30.484141758510045,0.049107142857142856,0.5178571428571429,3.215820652049721,3.1944725944400822,3.7171785752876856,0.047893978123153956,11.579242755783298,0.0,False,False,1.0641341172781245,0.7340319388355477,0.895613079980756,1.5,0.0,0.4973632246592588,0.9462981729662523,0.9287321430754975,1.0,0.7972746019257534
58,73.3459619656922,3.243528800085187,0.007755151074951764,0.5640470149453948,0.640320730608775,0.11249755178278686,280.51139508043707,2.310359409877232,32.766165597098215,0.049107142857142856,0.5267857142857143,3.2352121056251826,3.2137147148059806,3.7129025364835404,0.04918593421046223,12.272326186979797,0.0,False,False,1.0852325134824088,0.7462071882075952,0.9273078555162626,1.5,0.0,0.4941313157310925,0.94758098099056,0.9284945853641692,1.0,0.8058311874959749
59,72.80795560182452,3.254408600041643,0.03389946170438518,0.2885688248483749,0.6536357522977744,0.18901623797789002,280.36560394245805,1.6618216378348214,31.5020261492048,0.049107142857142856,0.5223214285714286,3.228314626792075,3.207118299158524,3.7139941546054414,0.04874252820653575,11.639357737946114,0.0,False,False,1.0609339904879307,0.7332364327669201,0.9097503631846534,1.5,0.0,0.4952808955362273,0.9471412199474255,0.9285552308153826,1.0,0.7980167621993592
